"code","created","name","market_cap","price","open_price","high_price","low_price","gap","gap_ratio","trading_volume","institutional_volume","foreign_volume","foreign_ratio","forum_url","forum_count","forum_view","forum_like","forum_unlike","forum_title_length_avg","forum_content_length_avg","forum_reply_count","year","month","day"
"067160",2022-04-07,아프리카TV,16254,141400,144800,145400,141300,5100,-3.48,132554,-10518,-29844,40.04,https://finance.naver.com/item/board.naver?code=067160,21,2603,37,31,10.666667,79.28571,6,2022,4,7
"298380",2022-04-07,에이비엘바이오,12276,26000,25650,26850,25500,150,0.58,645159,19563,12467,2.82,https://finance.naver.com/item/board.naver?code=298380,76,13135,285,89,10.210526,83.32895,56,2022,4,7
"299900",2022-04-07,위지윅스튜디오,16260,38050,39600,39600,37750,1600,-4.04,284447,-9592,-48554,6.51,https://finance.naver.com/item/board.naver?code=299900,22,3769,12,16,9.136364,28.727272,7,2022,4,7
"122870",2022-04-07,와이지엔터테인먼트,11497,62300,63900,64300,61700,2100,-3.26,517837,-143061,103523,7.86,https://finance.naver.com/item/board.naver?code=122870,79,10338,293,153,13.126582,59.734177,32,2022,4,7
"376300",2022-04-07,디어유,11780,53600,53600,54600,52400,400,-0.74,137370,-9578,-28976,1.72,https://finance.naver.com/item/board.naver?code=376300,2,534,8,4,17.0,40.0,1,2022,4,7
"078340",2022-04-07,컴투스,14989,116500,119500,122000,116300,5000,-4.12,197899,4389,-33923,11.6,https://finance.naver.com/item/board.naver?code=078340,57,7518,112,73,13.122807,56.789474,52,2022,4,7
"034230",2022-04-07,파라다이스,15415,16950,17450,17450,16850,700,-3.97,920548,-226682,-78092,5.34,https://finance.naver.com/item/board.naver?code=034230,15,2096,12,8,12.666667,43.266666,4,2022,4,7
"196170",2022-04-07,알테오젠,22347,52400,51500,53200,51400,200,-0.38,201395,5040,37458,11.79,https://finance.naver.com/item/board.naver?code=196170,82,10052,263,261,11.219512,65.47561,55,2022,4,7
"068760",2022-04-07,셀트리온제약,33446,91500,92400,93600,91300,1500,-1.61,78795,-11419,11037,7.34,https://finance.naver.com/item/board.naver?code=068760,27,1617,6,2,10.407408,23.148148,5,2022,4,7
"253450",2022-04-07,스튜디오드래곤,26773,89200,89400,89400,88300,800,-0.89,69069,-3395,4171,11.04,https://finance.naver.com/item/board.naver?code=253450,2,347,3,0,14.5,20.0,2,2022,4,7
"035760",2022-04-07,CJ ENM,27324,124600,128600,128700,124600,4800,-3.71,136811,-51286,-36004,21.35,https://finance.naver.com/item/board.naver?code=035760,15,2487,33,11,14.333333,48.8,11,2022,4,7
"348370",2022-04-07,엔켐,14316,94100,92500,95400,91800,700,-0.74,135841,6125,-4772,1.85,https://finance.naver.com/item/board.naver?code=348370,18,1771,23,27,11.0,63.666668,5,2022,4,7
"058470",2022-04-07,리노공업,26613,174600,172500,175600,170000,100,-0.06,67015,8794,-15144,47.74,https://finance.naver.com/item/board.naver?code=058470,3,612,3,1,13.0,26.0,3,2022,4,7
"078600",2022-04-07,대주전자재료,14474,93500,94600,95000,92500,2800,-2.91,163526,-511,-13656,12.98,https://finance.naver.com/item/board.naver?code=078600,11,1926,30,14,11.363636,18.636364,6,2022,4,7
"005290",2022-04-07,동진쎄미켐,18998,36950,36300,37250,36300,50,-0.14,463449,-4881,56856,8.52,https://finance.naver.com/item/board.naver?code=005290,25,4103,60,97,13.72,34.4,22,2022,4,7
"039030",2022-04-07,이오테크닉스,14069,114200,112100,116200,109900,1000,0.88,81886,5651,7933,15.38,https://finance.naver.com/item/board.naver?code=039030,3,427,1,1,12.333333,20.666666,1,2022,4,7
"028300",2022-04-07,HLB,31930,29950,29500,30000,29250,50,0.17,417525,-12051,-53536,13.16,https://finance.naver.com/item/board.naver?code=028300,137,12228,259,78,11.182482,58.737225,73,2022,4,7
"278280",2022-04-07,천보,32040,320400,330200,330200,318900,13600,-4.07,121302,-22980,-11760,10.33,https://finance.naver.com/item/board.naver?code=278280,11,2141,29,4,12.363636,38.545456,3,2022,4,7
"032500",2022-04-07,케이엠더블유,13101,32900,32650,33300,32650,350,-1.05,132462,-16866,-4538,3.55,https://finance.naver.com/item/board.naver?code=032500,12,1402,27,8,12.0,32.75,6,2022,4,7
"003380",2022-04-07,하림지주,11313,10100,10200,10300,10000,200,-1.94,181615,412,-41713,7.16,https://finance.naver.com/item/board.naver?code=003380,11,1334,21,21,11.636364,66.545456,5,2022,4,7
"263750",2022-04-07,펄어비스,68208,103000,102000,104800,101600,500,-0.48,409174,-14420,3375,13.36,https://finance.naver.com/item/board.naver?code=263750,174,19663,423,228,13.666667,55.46552,125,2022,4,7
"214150",2022-04-07,클래시스,14607,22550,22700,22900,22300,500,-2.17,342787,-7825,7314,65.64,https://finance.naver.com/item/board.naver?code=214150,10,1585,14,13,16.3,47.4,4,2022,4,7
"215200",2022-04-07,메가스터디교육,12040,101500,100100,102500,99000,1400,1.4,73175,-1299,3266,31.95,https://finance.naver.com/item/board.naver?code=215200,2,501,9,6,12.5,122.0,2,2022,4,7
"112040",2022-04-07,위메이드,34111,101600,106100,106100,101400,6200,-5.75,759723,976,-335816,7.15,https://finance.naver.com/item/board.naver?code=112040,320,34263,650,243,13.09375,70.046875,260,2022,4,7
"240810",2022-04-07,원익IPS,18333,37350,37100,37450,36500,50,0.13,159132,10938,-13994,19.42,https://finance.naver.com/item/board.naver?code=240810,4,431,3,1,12.0,19.75,0,2022,4,7
"048410",2022-04-07,현대바이오,11520,29300,29100,29400,28850,200,0.69,593547,-300,9793,2.9,https://finance.naver.com/item/board.naver?code=048410,172,24186,839,427,10.75,93.040695,129,2022,4,7
"145020",2022-04-07,휴젤,13810,111500,114300,116800,110500,2600,-2.28,168011,-9003,-16091,67.08,https://finance.naver.com/item/board.naver?code=145020,154,14042,206,93,13.772727,46.967533,114,2022,4,7
"066970",2022-04-07,엘앤에프,84255,234500,229000,237500,224100,3500,1.52,650384,62229,36440,21.27,https://finance.naver.com/item/board.naver?code=066970,150,31119,491,295,11.82,53.933334,200,2022,4,7
"064760",2022-04-07,티씨케이,14570,124800,122200,125400,122000,200,0.16,28830,2438,-409,67.81,https://finance.naver.com/item/board.naver?code=064760,1,272,4,0,14.0,69.0,2,2022,4,7
"222800",2022-04-07,심텍,17424,54700,52900,55300,52500,1200,2.24,605455,51743,35743,15.25,https://finance.naver.com/item/board.naver?code=222800,31,7911,40,39,12.225806,91.935486,28,2022,4,7
"036930",2022-04-07,주성엔지니어링,11869,24600,24300,24800,23900,200,0.82,605778,5587,-71667,14.01,https://finance.naver.com/item/board.naver?code=036930,6,1181,10,11,7.5,25.833334,3,2022,4,7
"247540",2022-04-07,에코프로비엠,98577,430100,443700,450200,419400,6300,1.49,874017,-59587,-203744,12.27,https://finance.naver.com/item/board.naver?code=247540,451,77367,884,799,12.594235,46.31929,329,2022,4,7
"056190",2022-04-07,에스에프에이,14022,39050,38950,39750,38600,100,0.26,76832,21029,-15267,15.0,https://finance.naver.com/item/board.naver?code=056190,2,436,6,3,20.5,83.0,4,2022,4,7
"053800",2022-04-07,안랩,11506,114900,114900,116700,111000,1100,-0.95,374223,10193,76565,31.05,https://finance.naver.com/item/board.naver?code=053800,274,47390,772,585,12.452555,69.5657,232,2022,4,7
"091990",2022-04-07,셀트리온헬스케어,96758,62400,62100,63300,61400,0,0.0,499217,-15053,83834,15.2,https://finance.naver.com/item/board.naver?code=091990,85,7433,122,60,11.6705885,44.870586,30,2022,4,7
"048260",2022-04-07,오스템임플란트,20386,142700,0,0,0,0,0.0,0,0,0,43.77,https://finance.naver.com/item/board.naver?code=048260,15,2704,49,42,13.733334,53.8,22,2022,4,7
"096530",2022-04-07,씨젠,25643,49100,49100,49850,49050,550,-1.11,274297,21158,-21666,16.74,https://finance.naver.com/item/board.naver?code=096530,206,16617,566,293,13.766991,55.402912,131,2022,4,7
"035900",2022-04-07,JYP Ent.,22221,62600,62100,63100,61700,0,0.0,370240,-39760,37496,25.86,https://finance.naver.com/item/board.naver?code=035900,44,9362,623,140,13.954545,139.81818,75,2022,4,7
"108320",2022-04-07,LX세미콘,23177,142500,138100,142600,137300,2400,1.71,173224,8595,29108,34.84,https://finance.naver.com/item/board.naver?code=108320,20,5593,45,64,12.0,22.45,20,2022,4,7
"137400",2022-04-07,피엔티,11302,49700,50000,50000,49000,500,-1.0,154790,792,7039,8.27,https://finance.naver.com/item/board.naver?code=137400,37,6185,47,38,16.081081,58.48649,45,2022,4,7
"098460",2022-04-07,고영,12118,17650,17950,17950,17500,500,-2.75,215405,548,-47961,63.15,https://finance.naver.com/item/board.naver?code=098460,7,1199,18,10,12.142858,49.142857,4,2022,4,7
"030190",2022-04-07,NICE평가정보,11961,19700,19300,19750,19200,250,1.29,95453,5427,20088,38.52,https://finance.naver.com/item/board.naver?code=030190,1,79,0,0,2.0,3.0,0,2022,4,7
"215600",2022-04-07,신라젠,12447,12100,0,0,0,0,0.0,0,0,0,2.24,https://finance.naver.com/item/board.naver?code=215600,5,1493,14,9,11.2,307.2,4,2022,4,7
"357780",2022-04-07,솔브레인,18389,236400,233900,237800,231000,2100,0.9,15293,1293,1327,27.72,https://finance.naver.com/item/board.naver?code=357780,4,533,3,3,11.0,21.75,2,2022,4,7
"086520",2022-04-07,에코프로,23496,98000,103600,105300,97000,3500,-3.45,1025886,28089,-243313,9.89,https://finance.naver.com/item/board.naver?code=086520,165,30627,356,344,11.587879,37.636364,114,2022,4,7
"034230",2022-04-08,파라다이스,15278,16800,17000,17000,16550,150,-0.88,481733,-32091,-88612,5.25,https://finance.naver.com/item/board.naver?code=034230,8,1538,5,9,15.75,25.5,8,2022,4,8
"293490",2022-04-08,카카오게임즈,58853,75500,76500,77200,74500,400,-0.53,491295,-53094,26991,10.78,https://finance.naver.com/item/board.naver?code=293490,134,17938,274,182,12.156716,69.343285,155,2022,4,8
"299900",2022-04-08,위지윅스튜디오,15896,37200,38200,38500,36650,850,-2.23,217828,-3980,-14559,6.4,https://finance.naver.com/item/board.naver?code=299900,15,2027,14,12,10.4,33.266666,4,2022,4,8
"357780",2022-04-08,솔브레인,18459,237300,236400,238100,233000,900,0.38,17279,-911,-2027,27.76,https://finance.naver.com/item/board.naver?code=357780,4,400,8,4,7.25,22.5,2,2022,4,8
"039030",2022-04-08,이오테크닉스,14057,114100,114200,116500,112800,100,-0.09,52467,10326,-11888,15.45,https://finance.naver.com/item/board.naver?code=039030,,,,,,,,2022,4,8
"247540",2022-04-08,에코프로비엠,107378,468500,430300,492100,430200,38400,8.93,1009472,-3760,72530,11.02,https://finance.naver.com/item/board.naver?code=247540,624,93412,1520,530,12.927885,42.27404,357,2022,4,8
"195940",2022-04-08,HK이노엔,12212,42250,43250,43550,42000,250,-0.59,119112,-25126,-15985,3.23,https://finance.naver.com/item/board.naver?code=195940,79,7775,95,17,12.2784815,93.21519,54,2022,4,8
"041510",2022-04-08,에스엠,18305,77000,77900,79100,75800,900,-1.16,674229,-26254,-69109,17.15,https://finance.naver.com/item/board.naver?code=041510,90,18731,340,269,14.422222,103.566666,59,2022,4,8
"066970",2022-04-08,엘앤에프,87668,244000,238500,245000,237400,9500,4.05,856180,93138,87189,21.4,https://finance.naver.com/item/board.naver?code=066970,133,35729,610,287,12.917294,48.090225,179,2022,4,8
"166090",2022-04-08,하나머티리얼즈,11378,57600,53800,58200,53800,3900,7.26,348036,50122,6647,25.55,https://finance.naver.com/item/board.naver?code=166090,14,2608,41,5,11.642858,38.42857,14,2022,4,8
"048410",2022-04-08,현대바이오,11638,29600,29200,30100,29150,300,1.02,594387,14019,246,2.96,https://finance.naver.com/item/board.naver?code=048410,201,28496,884,412,11.676617,80.63682,159,2022,4,8
"068760",2022-04-08,셀트리온제약,33227,90900,91100,92700,90200,600,-0.66,61458,2943,8637,7.37,https://finance.naver.com/item/board.naver?code=068760,20,1528,17,1,11.25,29.65,5,2022,4,8
"035760",2022-04-08,CJ ENM,27653,126100,125500,126300,124300,1500,1.2,69234,-26780,6242,21.18,https://finance.naver.com/item/board.naver?code=035760,15,2094,47,9,13.133333,94.73333,8,2022,4,8
"091990",2022-04-08,셀트리온헬스케어,95517,61600,62300,63200,61300,800,-1.28,411893,-830,-63730,15.25,https://finance.naver.com/item/board.naver?code=091990,152,12739,215,79,13.657895,54.282894,73,2022,4,8
"145020",2022-04-08,휴젤,14924,120500,113500,122600,113100,9000,8.07,271725,39744,46839,66.94,https://finance.naver.com/item/board.naver?code=145020,148,16364,263,193,13.351352,139.09459,143,2022,4,8
"064760",2022-04-08,티씨케이,14605,125100,124600,125300,122200,300,0.24,22612,-4164,1061,67.77,https://finance.naver.com/item/board.naver?code=064760,,,,,,,,2022,4,8
"096530",2022-04-08,씨젠,25617,49050,49450,49900,48950,50,-0.1,277884,60373,-46450,16.71,https://finance.naver.com/item/board.naver?code=096530,211,15021,518,336,14.232227,65.72986,110,2022,4,8
"025900",2022-04-08,동화기업,18221,90200,87700,90700,87700,3200,3.68,152206,46251,-7733,42.95,https://finance.naver.com/item/board.naver?code=025900,4,469,2,4,14.5,65.75,0,2022,4,8
"298380",2022-04-08,에이비엘바이오,12229,25900,26450,26500,25600,100,-0.38,431405,-34009,-62168,2.88,https://finance.naver.com/item/board.naver?code=298380,65,11393,386,103,9.538462,58.692307,45,2022,4,8
"098460",2022-04-08,고영,12118,17650,17700,17800,17400,0,0.0,175067,20626,-67320,63.08,https://finance.naver.com/item/board.naver?code=098460,6,886,13,8,9.833333,33.166668,4,2022,4,8
"214150",2022-04-08,클래시스,15028,23200,22750,23600,22650,650,2.88,536904,40349,36078,65.61,https://finance.naver.com/item/board.naver?code=214150,5,1613,12,25,14.6,27.0,7,2022,4,8
"112040",2022-04-08,위메이드,33540,99900,103200,103200,99200,1700,-1.67,549754,-20533,-108651,6.13,https://finance.naver.com/item/board.naver?code=112040,264,27256,617,235,13.147727,50.083332,209,2022,4,8
"078600",2022-04-08,대주전자재료,15186,98100,94000,98500,94000,4600,4.92,320650,12526,30483,12.89,https://finance.naver.com/item/board.naver?code=078600,8,2994,27,9,11.125,24.375,7,2022,4,8
"215200",2022-04-08,메가스터디교육,11862,100000,101400,101400,99300,1500,-1.48,39238,4486,-14465,31.97,https://finance.naver.com/item/board.naver?code=215200,2,484,7,4,18.5,14.0,2,2022,4,8
"067160",2022-04-08,아프리카TV,16782,146000,142200,146400,142200,4600,3.25,80951,4161,16433,39.83,https://finance.naver.com/item/board.naver?code=067160,12,1660,18,14,8.5,23.916666,9,2022,4,8
"036930",2022-04-08,주성엔지니어링,11483,23800,24850,24850,23450,800,-3.25,1159033,-228163,-174035,13.86,https://finance.naver.com/item/board.naver?code=036930,26,6789,74,57,12.769231,43.923077,13,2022,4,8
"376300",2022-04-08,디어유,11956,54400,53600,54700,53400,800,1.49,71625,-18,11242,1.59,https://finance.naver.com/item/board.naver?code=376300,1,294,0,1,25.0,11.0,2,2022,4,8
"214370",2022-04-08,케어젠,12140,113000,98000,114700,97300,17000,17.71,356387,6758,42592,2.69,https://finance.naver.com/item/board.naver?code=214370,95,13328,188,112,14.568421,74.29474,128,2022,4,8
"122870",2022-04-08,와이지엔터테인먼트,11589,62800,62400,63700,61800,500,0.8,379869,-35381,-21117,8.41,https://finance.naver.com/item/board.naver?code=122870,68,10497,328,373,13.426471,89.52941,91,2022,4,8
"253450",2022-04-08,스튜디오드래곤,27613,92000,89600,92000,88600,2800,3.14,123550,49528,5917,11.08,https://finance.naver.com/item/board.naver?code=253450,6,1420,7,3,14.333333,53.5,1,2022,4,8
"086520",2022-04-08,에코프로,23880,99600,98300,104200,97000,1600,1.63,1326718,33114,-37808,8.9,https://finance.naver.com/item/board.naver?code=086520,166,21085,393,318,11.963856,34.090363,76,2022,4,8
"058470",2022-04-08,리노공업,26750,175500,176400,177300,174400,900,0.52,35095,2561,-5118,47.64,https://finance.naver.com/item/board.naver?code=058470,,,,,,,,2022,4,8
"196170",2022-04-08,알테오젠,22603,53000,52800,54200,52300,600,1.15,157128,11621,12288,11.95,https://finance.naver.com/item/board.naver?code=196170,67,6959,274,209,11.597015,94.86567,42,2022,4,8
"035900",2022-04-08,JYP Ent.,22967,64700,62700,66200,62400,2100,3.35,976548,15100,25272,25.96,https://finance.naver.com/item/board.naver?code=035900,80,17494,866,281,13.825,96.0875,97,2022,4,8
"137400",2022-04-08,피엔티,11598,51000,49700,51200,49550,1300,2.62,213438,3199,57270,8.32,https://finance.naver.com/item/board.naver?code=137400,26,6398,61,43,15.153846,102.03846,41,2022,4,8
"240810",2022-04-08,원익IPS,18235,37150,37500,37700,36800,200,-0.54,134320,-53,-19804,19.39,https://finance.naver.com/item/board.naver?code=240810,4,474,4,0,16.5,25.75,0,2022,4,8
"215600",2022-04-08,신라젠,12447,12100,0,0,0,0,0.0,0,0,0,2.24,https://finance.naver.com/item/board.naver?code=215600,4,1055,16,4,14.0,307.0,10,2022,4,8
"032500",2022-04-08,케이엠더블유,13021,32700,32850,33200,32250,200,-0.61,106458,7103,-19250,3.56,https://finance.naver.com/item/board.naver?code=032500,13,1092,16,2,9.461538,39.23077,3,2022,4,8
"030190",2022-04-08,NICE평가정보,11839,19500,19550,19700,19250,200,-1.02,103511,20086,-32677,38.56,https://finance.naver.com/item/board.naver?code=030190,,,,,,,,2022,4,8
"056190",2022-04-08,에스에프에이,14220,39600,39350,39800,38950,550,1.41,69691,36171,-25515,14.96,https://finance.naver.com/item/board.naver?code=056190,1,89,2,0,21.0,55.0,0,2022,4,8
"237690",2022-04-08,에스티팜,17944,95400,95700,95700,93400,700,0.74,41901,-1410,-873,0.0,https://finance.naver.com/item/board.naver?code=237690,14,5622,78,46,11.714286,64.85714,40,2022,4,8
"348370",2022-04-08,엔켐,14833,97500,94800,98100,94400,3400,3.61,206862,26773,25804,1.82,https://finance.naver.com/item/board.naver?code=348370,19,4609,33,33,12.421053,46.842106,12,2022,4,8
"263750",2022-04-08,펄어비스,65361,98700,104200,104200,98400,4300,-4.17,705778,-32411,-251821,13.46,https://finance.naver.com/item/board.naver?code=263750,368,37945,770,542,13.804348,63.135868,293,2022,4,8
"048260",2022-04-08,오스템임플란트,20386,142700,0,0,0,0,0.0,0,0,0,43.77,https://finance.naver.com/item/board.naver?code=048260,12,2636,32,41,13.916667,69.333336,18,2022,4,8
"108320",2022-04-08,LX세미콘,23453,144200,142300,144800,141600,1700,1.19,137139,-822,29361,34.96,https://finance.naver.com/item/board.naver?code=108320,11,3739,23,35,12.363636,133.09091,7,2022,4,8
"078340",2022-04-08,컴투스,14385,111800,117800,117800,111100,4700,-4.03,249480,-3641,-85119,11.35,https://finance.naver.com/item/board.naver?code=078340,103,14178,172,99,13.300971,64.72816,69,2022,4,8
"222800",2022-04-08,심텍,17488,54900,55200,55200,53500,200,0.37,450055,6469,-104254,15.41,https://finance.naver.com/item/board.naver?code=222800,19,4332,28,29,10.684211,33.57895,13,2022,4,8
"278280",2022-04-08,천보,33150,331500,324500,333000,322400,11100,3.46,105214,6387,14982,10.12,https://finance.naver.com/item/board.naver?code=278280,15,2522,30,5,13.266666,31.333334,7,2022,4,8
"005290",2022-04-08,동진쎄미켐,19332,37600,37200,38000,36600,650,1.76,583544,28598,-75012,8.59,https://finance.naver.com/item/board.naver?code=005290,26,3887,60,128,13.115385,23.346153,14,2022,4,8
"028300",2022-04-08,HLB,31770,29800,30050,30300,29600,150,-0.5,312809,25523,-87804,13.11,https://finance.naver.com/item/board.naver?code=028300,98,10258,180,124,12.77551,71.5,56,2022,4,8
